param n := 431;
param deposito := 1;
param numero_clusters := 87;
param factor := 1;

set Np[1]:= 411 412  ;
set Np[2]:= 1  ;
set Np[3]:= 310 311 315 317 318 319 320  ;
set Np[4]:= 431  ;
set Np[5]:= 245  ;
set Np[6]:= 427  ;
set Np[7]:= 402  ;
set Np[8]:= 203 204  ;
set Np[9]:= 348 349 350 351 353  ;
set Np[10]:= 269 270 271  ;
set Np[11]:= 381 382 383 384  ;
set Np[12]:= 76  ;
set Np[13]:= 419 421  ;
set Np[14]:= 25 143 144 145 146 147 148 149 150 151 152 153 154 155 187 188 190 192  ;
set Np[15]:= 407  ;
set Np[16]:= 333 334 335 336 337 338 339  ;
set Np[17]:= 405  ;
set Np[18]:= 233 234  ;
set Np[19]:= 293 294 295  ;
set Np[20]:= 428  ;
set Np[21]:= 244  ;
set Np[22]:= 424  ;
set Np[23]:= 63 64 65 66 67 68 73  ;
set Np[24]:= 415 416 417 418  ;
set Np[25]:= 358 361 362  ;
set Np[26]:= 426  ;
set Np[27]:= 390 391 392 393 394 395 396  ;
set Np[28]:= 414  ;
set Np[29]:= 430  ;
set Np[30]:= 219 220 221 222 223 224  ;
set Np[31]:= 367 401  ;
set Np[32]:= 341 342 344  ;
set Np[33]:= 2 3 4 5 6 7 8 13 14 16  ;
set Np[34]:= 246  ;
set Np[35]:= 359 360  ;
set Np[36]:= 231  ;
set Np[37]:= 321 322 323 324 325  ;
set Np[38]:= 82 88 91 98 156 157 158 159 160 161 162 164 165 166 206 207 208 209 210  ;
set Np[39]:= 326 327 368  ;
set Np[40]:= 75  ;
set Np[41]:= 369 370 371 372 373  ;
set Np[42]:= 202 255 256 257 259 260 261 262 263 264 265 266 267 268  ;
set Np[43]:= 241 242 243  ;
set Np[44]:= 26 30 31 32 33 34 35 36 37 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 69 70 71 72 103  ;
set Np[45]:= 429  ;
set Np[46]:= 276 277  ;
set Np[47]:= 236  ;
set Np[48]:= 216 217 228 229  ;
set Np[49]:= 249 250 251  ;
set Np[50]:= 425  ;
set Np[51]:= 422  ;
set Np[52]:= 272 273 274 275  ;
set Np[53]:= 296 298 299 300 301 306 307 308 309  ;
set Np[54]:= 278 279 280 281 282 283 284 289 290 291 292  ;
set Np[55]:= 423  ;
set Np[56]:= 420  ;
set Np[57]:= 330 331 332 340  ;
set Np[58]:= 354 355 356  ;
set Np[59]:= 408  ;
set Np[60]:= 352 357  ;
set Np[61]:= 77 78 79  ;
set Np[62]:= 413  ;
set Np[63]:= 172 173 174 176 177 178 179 180 181 182 183 189 193 194 195 196 211 212 213  ;
set Np[64]:= 409 410  ;
set Np[65]:= 230  ;
set Np[66]:= 387 388 389 397 398 399 400  ;
set Np[67]:= 363 364  ;
set Np[68]:= 225 226 227 258 285 286 287 288  ;
set Np[69]:= 205 214 215 218  ;
set Np[70]:= 403  ;
set Np[71]:= 365 366 374  ;
set Np[72]:= 248 252 385 386  ;
set Np[73]:= 375 376 377 378 379 380  ;
set Np[74]:= 247  ;
set Np[75]:= 302 303 304 305 314  ;
set Np[76]:= 191 197 198 199 200 201 253 254  ;
set Np[77]:= 240  ;
set Np[78]:= 38 39 95 96 97 99 100 101 102 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 163 167 168 169 170 171 175 184 185 186  ;
set Np[79]:= 237 238 239 297  ;
set Np[80]:= 312 313 316 328 329  ;
set Np[81]:= 9 10 11 12 15 17 18 19 20 21 22 23 24 27 28 29  ;
set Np[82]:= 343 345 346 347  ;
set Np[83]:= 80 81 83 84 85 86 87 89 90 92 93 94  ;
set Np[84]:= 404  ;
set Np[85]:= 74  ;
set Np[86]:= 232 235  ;
set Np[87]:= 406  ;


param c:=
347	238	60.58
347	239	58.48
347	240	53.14
347	241	58.3
347	242	53.65
347	243	58.53
347	244	72.01
347	245	99.96
347	246	78.67
347	247	78.86
347	248	60.01
347	249	64.18
347	250	61.42
347	251	63.77
347	252	55.22
347	253	91.04
347	254	90.94
347	255	86.92
347	256	83.96
347	257	83.06
347	258	79.68
347	259	79.41
347	260	83.32
347	261	81.22
347	262	80.94
347	263	80.59
347	264	81.47
347	265	80.3
347	266	81.24
347	267	81.5
347	268	80.62
347	269	73.68
347	270	72.72
347	271	72.37
347	272	65.91
347	273	67.14
347	274	64.1
347	275	60.92
347	276	56.44
347	277	60.08
347	278	63.41
347	279	64.73
347	280	67.34
347	281	68.66
347	282	69.33
347	283	73.61
347	284	74.71
347	285	76.22
347	286	74.73
347	287	71.65
347	288	69.08
347	289	71.81
347	290	68.69
347	291	67.22
347	292	64.74
347	293	61.31
347	294	63.31
347	295	59.93
347	296	55.64
347	297	55.03
347	298	51.72
347	299	49.45
347	300	50.13
347	301	50.49
347	302	53.58
347	303	50.64
347	304	49.44
347	305	49.94
347	306	46.12
347	307	45.3
347	308	46.49
347	309	45.02
347	310	41.7
347	311	39.13
347	312	38.05
347	313	33.78
347	314	44.85
347	315	38.62
347	316	33.72
347	317	42.0
347	318	36.59
347	319	33.11
347	320	37.93
347	321	34.61
347	322	32.54
347	323	32.61
347	324	32.44
347	325	29.79
347	326	39.72
347	327	37.5
347	328	33.7
347	329	32.02
347	330	29.97
347	331	24.84
347	332	25.81
347	333	26.0
347	334	24.04
347	335	27.14
347	336	22.4
347	337	22.2
347	338	16.55
347	339	17.54
347	340	20.5
347	341	12.97
347	342	10.5
347	343	7.85
347	344	12.43
347	345	8.36
347	346	4.09
347	348	0.98
347	349	3.99
347	350	6.06
347	351	8.95
347	352	17.34
347	353	8.39
347	354	8.31
347	355	13.37
347	356	12.09
347	357	12.8
347	358	19.49
347	359	21.8
347	360	25.98
347	361	23.0
347	362	23.58
347	363	22.9
347	364	25.08
347	365	29.28
347	366	31.6
347	367	34.48
347	368	38.69
347	369	42.24
347	370	40.3
347	371	36.57
347	372	35.49
347	373	31.42
347	374	29.92
347	375	34.57
347	376	37.26
347	377	39.97
347	378	40.07
347	379	41.16
347	380	44.33
347	381	44.04
347	382	46.42
347	383	46.68
347	384	47.04
347	385	50.46
347	386	55.27
347	387	48.94
347	388	47.86
347	389	46.93
347	390	60.17
347	391	56.58
347	392	55.83
347	393	53.02
347	394	51.01
347	395	51.92
347	396	50.28
347	397	49.71
347	398	47.88
347	399	44.95
347	400	44.41
347	401	38.42
347	402	42.65
347	403	34.15
347	404	45.68
347	405	40.75
347	406	24.8
347	407	27.01
347	408	42.72
347	409	49.37
347	410	54.63
347	411	52.4
347	412	51.13
347	413	42.08
347	414	32.12
347	415	75.01
347	416	75.68
347	417	76.51
347	418	74.48
347	419	282.0
347	420	277.02
347	421	72.76
347	422	61.91
347	423	53.18
347	424	60.35
347	425	61.29
347	426	265.41
347	427	263.79
347	428	245.5
347	429	256.07
347	430	237.3
347	431	216.72
348	1	139.86
348	2	124.82
348	3	125.15
348	4	121.13
348	5	121.36
348	6	119.6
348	7	119.07
348	8	120.19
348	9	116.58
348	10	116.93
348	11	115.58
348	12	118.05
348	13	120.24
348	14	121.63
348	15	120.65
348	16	125.85
348	17	115.28
348	18	114.56
348	19	116.76
348	20	119.18
348	21	117.25
348	22	113.58
348	23	111.97
348	24	111.9
348	25	109.63
348	26	118.26
348	27	115.4
348	28	115.24
348	29	114.26
348	30	124.36
348	31	121.7
348	32	121.22
348	33	119.71
348	34	120.94
348	35	118.7
348	36	117.39
348	37	115.6
348	38	115.19
348	39	114.0
348	40	115.67
348	41	116.82
348	42	117.88
348	43	118.84
348	44	118.81
348	45	118.14
348	46	117.31
348	47	118.32
348	48	118.43
348	49	117.87
348	50	117.34
348	51	125.08
348	52	122.9
348	53	121.64
348	54	124.71
348	55	124.01
348	56	122.04
348	57	123.74
348	58	125.12
348	59	124.79
348	60	124.01
348	61	124.19
348	62	124.72
348	63	126.75
348	64	127.62
348	65	126.99
348	66	126.56
348	67	127.28
348	68	132.87
348	69	129.41
348	70	129.88
348	71	128.27
348	72	128.28
348	73	130.03
348	74	146.96
348	75	173.81
348	76	194.38
348	77	113.87
348	78	117.11
348	79	108.89
348	80	107.9
348	81	108.26
348	82	106.27
348	83	119.59
348	84	122.04
348	85	120.94
348	86	117.3
348	87	115.18
348	88	112.85
348	89	112.52
348	90	110.91
348	91	109.72
348	92	115.66
348	93	115.11
348	94	113.42
348	95	115.43
348	96	114.64
348	97	114.69
348	98	112.92
348	99	115.65
348	100	114.21
348	101	112.46
348	102	111.0
348	103	116.25
348	104	115.36
348	105	115.82
348	106	116.2
348	107	115.62
348	108	115.82
348	109	115.71
348	110	115.73
348	111	115.6
348	112	113.8
348	113	112.01
348	114	111.88
348	115	111.3
348	116	110.65
348	117	110.16
348	118	115.13
348	119	114.01
348	120	113.58
348	121	112.71
348	122	111.32
348	123	113.63
348	124	112.6
348	125	110.31
348	126	110.47
348	127	114.14
348	128	113.97
348	129	113.32
348	130	113.6
348	131	112.69
348	132	110.1
348	133	108.71
348	134	108.06
348	135	106.3
348	136	106.55
348	137	112.48
348	138	111.07
348	139	109.41
348	140	108.34
348	141	107.31
348	142	111.08
348	143	108.77
348	144	108.43
348	145	107.47
348	146	108.48
348	147	106.54
348	148	104.39
348	149	103.7
348	150	102.56
348	151	101.64
348	152	102.29
348	153	102.18
348	154	104.18
348	155	102.12
348	156	110.59
348	157	107.74
348	158	107.42
348	159	108.18
348	160	105.44
348	161	104.42
348	162	103.23
348	163	107.16
348	164	104.99
348	165	104.43
348	166	102.74
348	167	109.52
348	168	108.95
348	169	105.33
348	170	106.66
348	171	105.53
348	172	102.24
348	173	103.43
348	174	101.46
348	175	103.57
348	176	101.94
348	177	100.69
348	178	99.33
348	179	96.33
348	180	98.18
348	181	97.05
348	182	95.87
348	183	93.82
348	184	106.87
348	185	106.5
348	186	105.5
348	187	103.84
348	188	102.21
348	189	100.92
348	190	101.81
348	191	98.64
348	192	99.99
348	193	97.37
348	194	96.12
348	195	94.0
348	196	93.8
348	197	99.07
348	198	96.92
348	199	96.85
348	200	94.82
348	201	92.25
348	202	85.03
348	203	105.66
348	204	97.56
348	205	101.63
348	206	105.84
348	207	104.51
348	208	106.29
348	209	102.31
348	210	100.06
348	211	100.45
348	212	95.72
348	213	93.31
348	214	93.51
348	215	89.17
348	216	85.08
348	217	82.7
348	218	89.53
348	219	90.93
348	220	91.1
348	221	89.85
348	222	86.59
348	223	83.7
348	224	79.39
348	225	79.08
348	226	78.44
348	227	74.39
348	228	82.39
348	229	78.64
348	230	85.82
348	231	78.16
348	232	70.37
348	233	66.37
348	234	64.29
348	235	65.68
348	236	58.46
348	237	61.13
348	238	61.5
348	239	59.39
348	240	53.87
348	241	58.78
348	242	54.1
348	243	58.87
348	244	72.15
348	245	99.65
348	246	78.42
348	247	78.74
348	248	60.12
348	249	64.16
348	250	61.41
348	251	63.65
348	252	55.22
348	253	92.02
348	254	91.92
348	255	87.9
348	256	84.94
348	257	84.04
348	258	80.66
348	259	80.39
348	260	84.3
348	261	82.2
348	262	81.92
348	263	81.57
348	264	82.45
348	265	81.29
348	266	82.22
348	267	82.48
348	268	81.61
348	269	74.66
348	270	73.7
348	271	73.35
348	272	66.88
348	273	68.11
348	274	65.07
348	275	61.9
348	276	57.42
348	277	61.06
348	278	64.39
348	279	65.71
348	280	68.33
348	281	69.64
348	282	70.31
348	283	74.59
348	284	75.68
348	285	77.19
348	286	75.71
348	287	72.62
348	288	70.04
348	289	72.78
348	290	69.67
348	291	68.19
348	292	65.71
348	293	62.28
348	294	64.26
348	295	60.88
348	296	56.59
348	297	55.96
348	298	52.63
348	299	50.36
348	300	51.04
348	301	51.42
348	302	54.52
348	303	51.59
348	304	50.4
348	305	50.9
348	306	47.01
348	307	46.2
348	308	47.43
348	309	45.94
348	310	42.59
348	311	40.01
348	312	38.92
348	313	34.63
348	314	45.8
348	315	39.55
348	316	34.62
348	317	42.97
348	318	37.55
348	319	34.04
348	320	38.91
348	321	35.59
348	322	33.51
348	323	33.59
348	324	33.42
348	325	30.78
348	326	40.56
348	327	38.3
348	328	34.51
348	329	32.83
348	330	30.7
348	331	25.62
348	332	26.5
348	333	26.59
348	334	24.63
348	335	27.62
348	336	22.82
348	337	22.59
348	338	17.02
348	339	18.09
348	340	21.2
348	341	13.79
348	342	11.32
348	343	8.62
348	344	13.35
348	345	9.31
348	346	4.94
348	347	0.98
348	349	3.01
348	350	5.13
348	351	7.99
348	352	16.38
348	353	7.75
348	354	8.37
348	355	13.23
348	356	11.56
348	357	11.97
348	358	18.85
348	359	20.99
348	360	25.12
348	361	22.55
348	362	23.27
348	363	22.63
348	364	24.95
348	365	29.49
348	366	31.63
348	367	34.51
348	368	39.45
348	369	42.75
348	370	40.71
348	371	37.08
348	372	35.94
348	373	31.98
348	374	30.16
348	375	34.67
348	376	37.52
348	377	40.14
348	378	40.17
348	379	41.46
348	380	44.49
348	381	44.37
348	382	46.65
348	383	46.94
348	384	47.19
348	385	50.59
348	386	55.37
348	387	49.01
348	388	47.9
348	389	46.91
348	390	60.03
348	391	56.42
348	392	55.65
348	393	52.83
348	394	50.85
348	395	51.78
348	396	50.15
348	397	49.57
348	398	47.79
348	399	44.89
348	400	44.32
348	401	38.33
348	402	42.07
348	403	33.33
348	404	44.83
348	405	39.84
348	406	23.84
348	407	26.31
348	408	41.77
348	409	48.41
348	410	53.68
348	411	51.42
348	412	50.15
348	413	41.11
348	414	31.14
348	415	74.03
348	416	74.7
348	417	75.52
348	418	73.49
348	419	282.85
348	420	277.88
348	421	71.82
348	422	60.95
348	423	52.28
348	424	59.52
348	425	60.57
348	426	266.33
348	427	264.68
348	428	246.38
348	429	256.93
348	430	238.14
348	431	217.55
349	1	142.87
349	2	127.83
349	3	128.15
349	4	124.14
349	5	124.37
349	6	122.6
349	7	122.07
349	8	123.2
349	9	119.58
349	10	119.93
349	11	118.58
349	12	121.05
349	13	123.24
349	14	124.63
349	15	123.64
349	16	128.84
349	17	118.28
349	18	117.56
349	19	119.75
349	20	122.17
349	21	120.24
349	22	116.56
349	23	114.95
349	24	114.88
349	25	112.61
349	26	121.25
349	27	118.38
349	28	118.22
349	29	117.24
349	30	127.35
349	31	124.68
349	32	124.2
349	33	122.68
349	34	123.91
349	35	121.67
349	36	120.36
349	37	118.57
349	38	118.15
349	39	116.96
349	40	118.63
349	41	119.78
349	42	120.84
349	43	121.8
349	44	121.77
349	45	121.1
349	46	120.26
349	47	121.28
349	48	121.38
349	49	120.82
349	50	120.28
349	51	128.06
349	52	125.87
349	53	124.61
349	54	127.68
349	55	126.98
349	56	125.0
349	57	126.71
349	58	128.08
349	59	127.75
349	60	126.97
349	61	127.15
349	62	127.67
349	63	129.71
349	64	130.58
349	65	129.94
349	66	129.51
349	67	130.21
349	68	135.81
349	69	132.38
349	70	132.86
349	71	131.24
349	72	131.25
349	73	133.0
349	74	149.92
349	75	176.8
349	76	197.37
349	77	116.62
349	78	119.92
349	79	111.67
349	80	110.72
349	81	111.1
349	82	109.09
349	83	122.46
349	84	124.96
349	85	123.86
349	86	120.2
349	87	118.08
349	88	115.76
349	89	115.4
349	90	113.78
349	91	112.6
349	92	118.57
349	93	118.03
349	94	116.33
349	95	118.37
349	96	117.58
349	97	117.61
349	98	115.84
349	99	118.6
349	100	117.15
349	101	115.39
349	102	113.93
349	103	119.2
349	104	118.32
349	105	118.78
349	106	119.16
349	107	118.57
349	108	118.76
349	109	118.66
349	110	118.68
349	111	118.54
349	112	116.74
349	113	114.95
349	114	114.82
349	115	114.24
349	116	113.58
349	117	113.09
349	118	118.09
349	119	116.96
349	120	116.53
349	121	115.66
349	122	114.27
349	123	116.59
349	124	115.55
349	125	113.25
349	126	113.42
349	127	117.12
349	128	116.94
349	129	116.28
349	130	116.56
349	131	115.66
349	132	113.06
349	133	111.66
349	134	111.0
349	135	109.23
349	136	109.49
349	137	115.45
349	138	114.04
349	139	112.37
349	140	111.3
349	141	110.27
349	142	114.06
349	143	111.74
349	144	111.4
349	145	110.44
349	146	111.47
349	147	109.51
349	148	107.37
349	149	106.67
349	150	105.53
349	151	104.61
349	152	105.27
349	153	105.17
349	154	107.17
349	155	105.12
349	156	113.51
349	157	110.63
349	158	110.33
349	159	111.09
349	160	108.35
349	161	107.31
349	162	106.11
349	163	110.08
349	164	107.9
349	165	107.35
349	166	105.63
349	167	112.46
349	168	111.88
349	169	108.26
349	170	109.6
349	171	108.47
349	172	105.16
349	173	106.36
349	174	104.38
349	175	106.52
349	176	104.88
349	177	103.63
349	178	102.25
349	179	99.23
349	180	101.11
349	181	99.97
349	182	98.79
349	183	96.74
349	184	109.83
349	185	109.46
349	186	108.45
349	187	106.8
349	188	105.16
349	189	103.86
349	190	104.77
349	191	101.6
349	192	102.96
349	193	100.32
349	194	99.06
349	195	96.93
349	196	96.73
349	197	102.05
349	198	99.87
349	199	99.82
349	200	97.79
349	201	95.23
349	202	87.99
349	203	108.35
349	204	100.22
349	205	104.42
349	206	108.67
349	207	107.36
349	208	109.17
349	209	105.17
349	210	102.92
349	211	103.35
349	212	98.59
349	213	96.2
349	214	96.28
349	215	91.87
349	216	87.74
349	217	85.37
349	218	92.33
349	219	93.76
349	220	93.96
349	221	92.74
349	222	89.42
349	223	86.48
349	224	82.16
349	225	81.93
349	226	81.3
349	227	77.21
349	228	84.92
349	229	81.12
349	230	88.11
349	231	79.82
349	232	72.6
349	233	68.35
349	234	65.92
349	235	68.0
349	236	60.79
349	237	63.67
349	238	64.12
349	239	61.99
349	240	55.86
349	241	59.94
349	242	55.15
349	243	59.59
349	244	72.23
349	245	98.35
349	246	77.33
349	247	78.01
349	248	60.13
349	249	63.74
349	250	61.03
349	251	62.92
349	252	54.9
349	253	94.95
349	254	94.88
349	255	90.83
349	256	87.87
349	257	86.95
349	258	83.54
349	259	83.3
349	260	87.24
349	261	85.13
349	262	84.87
349	263	84.53
349	264	85.41
349	265	84.26
349	266	85.18
349	267	85.45
349	268	84.58
349	269	77.65
349	270	76.7
349	271	76.35
349	272	69.89
349	273	71.12
349	274	68.08
349	275	64.91
349	276	60.35
349	277	64.0
349	278	67.34
349	279	68.66
349	280	71.3
349	281	72.58
349	282	73.25
349	283	77.51
349	284	78.59
349	285	80.1
349	286	78.58
349	287	75.48
349	288	72.9
349	289	75.68
349	290	72.6
349	291	71.08
349	292	68.63
349	293	65.15
349	294	67.03
349	295	63.65
349	296	59.36
349	297	58.61
349	298	55.23
349	299	52.98
349	300	53.68
349	301	54.12
349	302	57.29
349	303	54.38
349	304	53.23
349	305	53.75
349	306	49.56
349	307	48.81
349	308	50.16
349	309	48.62
349	310	45.17
349	311	42.53
349	312	41.36
349	313	37.04
349	314	48.61
349	315	42.28
349	316	37.19
349	317	45.85
349	318	40.37
349	319	36.76
349	320	41.81
349	321	38.51
349	322	36.39
349	323	36.53
349	324	36.39
349	325	33.77
349	326	42.96
349	327	40.52
349	328	36.8
349	329	35.09
349	330	32.71
349	331	27.8
349	332	28.44
349	333	28.2
349	334	26.26
349	335	28.89
349	336	23.93
349	337	23.61
349	338	18.33
349	339	19.65
349	340	23.16
349	341	16.2
349	342	13.76
349	343	10.95
349	344	16.03
349	345	12.16
349	346	7.59
349	347	3.99
349	348	3.01
349	350	2.25
349	351	4.99
349	352	13.39
349	353	5.95
349	354	8.81
349	355	12.79
349	356	9.94
349	357	9.34
349	358	16.77
349	359	18.35
349	360	22.33
349	361	20.98
349	362	22.12
349	363	21.62
349	364	24.35
349	365	29.9
349	366	31.47
349	367	34.35
349	368	41.55
349	369	44.04
349	370	41.66
349	371	38.37
349	372	37.07
349	373	33.46
349	374	30.68
349	375	34.71
349	376	38.05
349	377	40.36
349	378	40.17
349	379	42.08
349	380	44.67
349	381	45.08
349	382	47.07
349	383	47.41
349	384	47.34
349	385	50.67
349	386	55.35
349	387	48.92
349	388	47.7
349	389	46.51
349	390	59.26
349	391	55.6
349	392	54.78
349	393	51.92
349	394	50.06
349	395	51.04
349	396	49.41
349	397	48.82
349	398	47.19
349	399	44.39
349	400	43.74
349	401	37.75
349	402	40.05
349	403	30.64
349	404	42.03
349	405	36.92
349	406	20.84
349	407	24.65
349	408	39.04
349	409	45.62
349	410	50.94
349	411	48.49
349	412	47.16
349	413	38.09
349	414	28.24
349	415	71.11
349	416	71.75
349	417	72.55
349	418	70.5
349	419	285.66
349	420	280.72
349	421	68.85
349	422	57.94
349	423	49.38
349	424	56.78
349	425	58.14
349	426	269.27
349	427	267.57
349	428	249.23
349	429	259.75
349	430	240.92
349	431	220.31
350	1	144.88
350	2	129.8
350	3	130.09
350	4	126.11
350	5	126.34
350	6	124.57
350	7	124.03
350	8	125.16
350	9	121.52
350	10	121.86
350	11	120.48
350	12	122.96
350	13	125.18
350	14	126.56
350	15	125.55
350	16	130.77
350	17	120.21
350	18	119.48
350	19	121.64
350	20	124.05
350	21	122.12
350	22	118.44
350	23	116.81
350	24	116.74
350	25	114.47
350	26	123.12
350	27	120.23
350	28	120.07
350	29	119.09
350	30	129.21
350	31	126.54
350	32	126.06
350	33	124.54
350	34	125.75
350	35	123.51
350	36	122.18
350	37	120.4
350	38	119.97
350	39	118.77
350	40	120.44
350	41	121.58
350	42	122.64
350	43	123.61
350	44	123.57
350	45	122.9
350	46	122.05
350	47	123.07
350	48	123.16
350	49	122.61
350	50	122.05
350	51	129.91
350	52	127.71
350	53	126.44
350	54	129.51
350	55	128.81
350	56	126.82
350	57	128.53
350	58	129.9
350	59	129.57
350	60	128.78
350	61	128.95
350	62	129.47
350	63	131.5
350	64	132.38
350	65	131.73
350	66	131.29
350	67	131.96
350	68	137.56
350	69	134.24
350	70	134.71
350	71	133.07
350	72	133.06
350	73	134.82
350	74	151.72
350	75	178.71
350	76	199.26
350	77	118.07
350	78	121.45
350	79	113.16
350	80	112.28
350	81	112.68
350	82	110.65
350	83	124.1
350	84	126.66
350	85	125.58
350	86	121.87
350	87	119.77
350	88	117.46
350	89	117.05
350	90	115.4
350	91	114.24
350	92	120.29
350	93	119.76
350	94	118.04
350	95	120.13
350	96	119.32
350	97	119.35
350	98	117.57
350	99	120.37
350	100	118.9
350	101	117.14
350	102	115.66
350	103	121.0
350	104	120.11
350	105	120.57
350	106	120.94
350	107	120.35
350	108	120.55
350	109	120.44
350	110	120.46
350	111	120.33
350	112	118.51
350	113	116.72
350	114	116.58
350	115	115.99
350	116	115.34
350	117	114.84
350	118	119.9
350	119	118.75
350	120	118.33
350	121	117.44
350	122	116.05
350	123	118.39
350	124	117.35
350	125	115.03
350	126	115.21
350	127	118.95
350	128	118.78
350	129	118.11
350	130	118.38
350	131	117.47
350	132	114.86
350	133	113.45
350	134	112.78
350	135	111.0
350	136	111.27
350	137	117.3
350	138	115.87
350	139	114.19
350	140	113.12
350	141	112.07
350	142	115.9
350	143	113.57
350	144	113.24
350	145	112.27
350	146	113.36
350	147	111.37
350	148	109.23
350	149	108.51
350	150	107.37
350	151	106.45
350	152	107.15
350	153	107.05
350	154	109.06
350	155	107.02
350	156	115.22
350	157	112.31
350	158	112.02
350	159	112.81
350	160	110.05
350	161	108.99
350	162	107.77
350	163	111.8
350	164	109.62
350	165	109.06
350	166	107.32
350	167	114.23
350	168	113.64
350	169	109.99
350	170	111.34
350	171	110.22
350	172	106.89
350	173	108.11
350	174	106.12
350	175	108.29
350	176	106.64
350	177	105.39
350	178	103.98
350	179	100.92
350	180	102.85
350	181	101.7
350	182	100.53
350	183	98.46
350	184	111.62
350	185	111.26
350	186	110.24
350	187	108.61
350	188	106.96
350	189	105.64
350	190	106.59
350	191	103.4
350	192	104.77
350	193	102.1
350	194	100.84
350	195	98.67
350	196	98.48
350	197	103.88
350	198	101.68
350	199	101.66
350	200	99.63
350	201	97.08
350	202	89.79
350	203	109.72
350	204	101.56
350	205	105.93
350	206	110.24
350	207	108.96
350	208	110.83
350	209	106.79
350	210	104.53
350	211	105.04
350	212	100.21
350	213	97.88
350	214	97.77
350	215	93.27
350	216	89.08
350	217	86.73
350	218	93.85
350	219	95.33
350	220	95.57
350	221	94.42
350	222	91.0
350	223	87.99
350	224	83.65
350	225	83.54
350	226	82.93
350	227	78.78
350	228	86.11
350	229	82.26
350	230	89.03
350	231	80.15
350	232	73.49
350	233	68.99
350	234	66.24
350	235	68.98
350	236	61.79
350	237	64.88
350	238	65.42
350	239	63.27
350	240	56.51
350	241	59.88
350	242	55.02
350	243	59.19
350	244	71.34
350	245	96.6
350	246	75.69
350	247	76.6
350	248	59.22
350	249	62.53
350	250	59.85
350	251	61.52
350	252	53.76
350	253	96.71
350	254	96.68
350	255	92.58
350	256	89.61
350	257	88.66
350	258	85.22
350	259	85.01
350	260	89.0
350	261	86.89
350	262	86.65
350	263	86.33
350	264	87.22
350	265	86.09
350	266	87.01
350	267	87.28
350	268	86.42
350	269	79.56
350	270	78.66
350	271	78.3
350	272	71.9
350	273	73.15
350	274	70.12
350	275	66.91
350	276	62.12
350	277	65.77
350	278	69.15
350	279	70.46
350	280	73.16
350	281	74.35
350	282	75.0
350	283	79.25
350	284	80.3
350	285	81.8
350	286	80.22
350	287	77.1
350	288	74.53
350	289	77.38
350	290	74.35
350	291	72.76
350	292	70.35
350	293	66.8
350	294	68.53
350	295	65.14
350	296	60.85
350	297	59.97
350	298	56.52
350	299	54.28
350	300	55.02
350	301	55.52
350	302	58.78
350	303	55.9
350	304	54.81
350	305	55.37
350	306	50.79
350	307	50.11
350	308	51.62
350	309	50.02
350	310	46.44
350	311	43.75
350	312	42.5
350	313	38.15
350	314	50.17
350	315	43.73
350	316	38.47
350	317	47.52
350	318	41.97
350	319	38.22
350	320	43.53
350	321	40.27
350	322	38.08
350	323	38.34
350	324	38.23
350	325	35.68
350	326	44.03
350	327	41.44
350	328	37.79
350	329	36.06
350	330	33.45
350	331	28.73
350	332	29.13
350	333	28.62
350	334	26.71
350	335	29.01
350	336	23.98
350	337	23.59
350	338	18.61
350	339	20.1
350	340	23.91
350	341	17.43
350	342	15.06
350	343	12.21
350	344	17.54
350	345	13.9
350	346	9.23
350	347	6.06
350	348	5.13
350	349	2.25
350	351	2.95
350	352	11.29
350	353	4.38
350	354	8.77
350	355	11.9
350	356	8.27
350	357	7.1
350	358	14.72
350	359	16.11
350	360	20.08
350	361	19.18
350	362	20.57
350	363	20.16
350	364	23.14
350	365	29.37
350	366	30.52
350	367	33.37
350	368	42.33
350	369	44.12
350	370	41.49
350	371	38.47
350	372	37.05
350	373	33.73
350	374	30.22
350	375	33.88
350	376	37.55
350	377	39.64
350	378	39.29
350	379	41.64
350	380	43.9
350	381	44.7
350	382	46.47
350	383	46.85
350	384	46.54
350	385	49.82
350	386	54.42
350	387	47.96
350	388	46.67
350	389	45.35
350	390	57.84
350	391	54.15
350	392	53.3
350	393	50.42
350	394	48.64
350	395	49.64
350	396	48.02
350	397	47.42
350	398	45.89
350	399	43.16
350	400	42.46
350	401	36.48
350	402	37.98
350	403	28.38
350	404	39.79
350	405	34.72
350	406	18.76
350	407	24.6
350	408	37.7
350	409	44.19
350	410	49.58
350	411	46.81
350	412	45.29
350	413	36.09
350	414	26.63
350	415	69.42
350	416	70.0
350	417	70.74
350	418	68.61
350	419	287.91
350	420	282.96
350	421	66.7
350	422	55.87
350	423	47.17
350	424	54.53
350	425	55.93
350	426	271.45
350	427	269.79
350	428	251.46
350	429	261.99
350	430	243.17
350	431	222.56
351	1	147.81
351	2	132.74
351	3	133.04
351	4	129.05
351	5	129.29
351	6	127.52
351	7	126.98
351	8	128.1
351	9	124.47
351	10	124.81
351	11	123.43
351	12	125.91
351	13	128.13
351	14	129.51
351	15	128.5
351	16	133.72
351	17	123.16
351	18	122.43
351	19	124.6
351	20	127.01
351	21	125.08
351	22	121.39
351	23	119.77
