param n := 400;
param deposito := 16;
param numero_clusters := 80;
param factor := 1;

set Np[1]:= 292 322 351 374  ;
set Np[2]:= 213 230 346 379  ;
set Np[3]:= 25 29 163  ;
set Np[4]:= 16  ;
set Np[5]:= 133 249 352  ;
set Np[6]:= 32 59 224  ;
set Np[7]:= 89 306  ;
set Np[8]:= 27 63 176 218 297 321  ;
set Np[9]:= 152 180 296  ;
set Np[10]:= 15 21 30 69 76 301 316 341  ;
set Np[11]:= 57 96 103 108 179 299 354 360  ;
set Np[12]:= 102 225 261 287 315 383  ;
set Np[13]:= 33 61 94 235 241 324 333  ;
set Np[14]:= 31 125 242 262  ;
set Np[15]:= 87 187 243 278 312 348 356  ;
set Np[16]:= 35 36 184 271  ;
set Np[17]:= 178 202 214 216 285 286 347  ;
set Np[18]:= 116 195 272 314 332 387 390  ;
set Np[19]:= 98 288  ;
set Np[20]:= 99 104 111 143 386  ;
set Np[21]:= 91 149 193 335 338  ;
set Np[22]:= 86 183 283 372  ;
set Np[23]:= 85 159 190 308 359  ;
set Np[24]:= 134 140 172 188 217 267  ;
set Np[25]:= 56 92 157 203 273 275 339 358  ;
set Np[26]:= 5 14 52 135 141 255 260 266 280 330 353  ;
set Np[27]:= 2 60 110 148 293 385  ;
set Np[28]:= 28 223 250 269 378 388  ;
set Np[29]:= 68 101 113 276 320 350 396 397  ;
set Np[30]:= 26 117 120 129 164 167 328 336  ;
set Np[31]:= 77 199 211 234 236 263 284 357 395  ;
set Np[32]:= 105 170 248 291 318 355 370  ;
set Np[33]:= 40 109 112 168 246 264 380  ;
set Np[34]:= 79 90 121 237 258 375  ;
set Np[35]:= 65 84 174 381  ;
set Np[36]:= 78 138 144 177 198 208  ;
set Np[37]:= 204 210  ;
set Np[38]:= 39 115 222 247 295 304  ;
set Np[39]:= 22 66 147 257 290 367 371  ;
set Np[40]:= 64 107 151 160 196  ;
set Np[41]:= 23 124 191  ;
set Np[42]:= 18 182 233 305 365 399  ;
set Np[43]:= 51 88 165 232 238 244 252 309  ;
set Np[44]:= 122 139 209 265 382  ;
set Np[45]:= 221  ;
set Np[46]:= 13 19 24 173 240 298 384  ;
set Np[47]:= 12 43 126 131 376  ;
set Np[48]:= 8 44 128 145 175 181 229  ;
set Np[49]:= 277  ;
set Np[50]:= 34 45 161 256  ;
set Np[51]:= 41 71 127 153 185 340 343  ;
set Np[52]:= 74 97 219  ;
set Np[53]:= 17 67 155 186 205 268 282 317  ;
set Np[54]:= 11 100 132 245 363  ;
set Np[55]:= 72 119 154 279 323  ;
set Np[56]:= 37 75 82 220 231 270 326  ;
set Np[57]:= 10 146 189  ;
set Np[58]:= 3 93 207 361  ;
set Np[59]:= 20 106 166 215 227 274 368  ;
set Np[60]:= 150 171 294  ;
set Np[61]:= 42 118 391  ;
set Np[62]:= 192  ;
set Np[63]:= 54 289 400  ;
set Np[64]:= 137  ;
set Np[65]:= 200 331 389  ;
set Np[66]:= 6 49 58 136 342  ;
set Np[67]:= 38 55 239  ;
set Np[68]:= 70 81 364  ;
set Np[69]:= 53 95 197 369 398  ;
set Np[70]:= 130 158 251 300 307 311 327 344  ;
set Np[71]:= 194 303 310 334  ;
set Np[72]:= 1 4 9 169 201  ;
set Np[73]:= 46 302 325  ;
set Np[74]:= 114 156 366 392  ;
set Np[75]:= 62 142 254 329 345 362  ;
set Np[76]:= 162 259 313 349  ;
set Np[77]:= 50 83 319 394  ;
set Np[78]:= 73 80 212 226 228 281 337 377  ;
set Np[79]:= 373 393  ;
set Np[80]:= 7 47 48 123 206 253  ;


param c:=
297	83	550.08
297	84	818.54
297	85	794.06
297	86	284.22
297	87	858.08
297	88	702.85
297	89	844.89
297	90	578.35
297	91	492.92
297	92	395.66
297	93	399.27
297	94	317.77
297	95	886.26
297	96	285.41
297	97	374.87
297	98	895.98
297	99	143.01
297	100	533.25
297	101	620.17
297	102	653.54
297	103	295.49
297	104	173.64
297	105	170.96
297	106	149.2
297	107	757.88
297	108	321.77
297	109	323.81
297	110	477.39
297	111	176.04
297	112	262.47
297	113	571.0
297	114	724.04
297	115	557.72
297	116	524.42
297	117	696.59
297	118	713.65
297	119	894.87
297	120	633.2
297	121	525.76
297	122	409.03
297	123	719.89
297	124	687.02
297	125	259.41
297	126	92.39
297	127	758.52
297	128	455.51
297	129	644.8
297	130	543.97
297	131	136.94
297	132	546.05
297	133	398.18
297	134	429.99
297	135	372.21
297	136	924.95
297	137	548.8
297	138	279.54
297	139	393.41
297	140	441.28
297	141	273.96
297	142	578.1
297	143	165.03
297	144	335.1
297	145	507.69
297	146	355.4
297	147	296.63
297	148	467.03
297	149	481.67
297	150	233.68
297	151	837.54
297	152	613.33
297	153	777.86
297	154	838.06
297	155	713.25
297	156	730.46
297	157	453.08
297	158	524.12
297	159	800.09
297	160	775.42
297	161	487.71
297	162	617.11
297	163	980.42
297	164	739.3
297	165	629.44
297	166	200.2
297	167	704.08
297	168	344.41
297	169	453.27
297	170	66.49
297	171	164.47
297	172	444.99
297	173	770.88
297	174	897.21
297	175	536.82
297	176	76.02
297	177	304.73
297	178	609.44
297	179	266.52
297	180	635.51
297	181	506.66
297	182	542.8
297	183	268.09
297	184	837.96
297	185	751.04
297	186	732.71
297	187	879.35
297	188	472.07
297	189	318.53
297	190	828.21
297	191	730.96
297	192	717.93
297	193	426.05
297	194	214.16
297	195	447.34
297	196	753.45
297	197	903.53
297	198	360.42
297	199	786.84
297	200	928.9
297	201	461.44
297	202	662.96
297	203	406.91
297	204	641.83
297	205	750.63
297	206	721.49
297	207	482.65
297	208	377.7
297	209	434.6
297	210	622.33
297	211	737.16
297	212	346.67
297	213	941.84
297	214	624.06
297	215	249.08
297	216	642.54
297	217	500.5
297	218	50.25
297	219	378.57
297	220	59.54
297	221	138.0
297	222	570.1
297	223	137.62
297	224	614.4
297	225	659.58
297	226	287.08
297	227	249.92
297	228	270.93
297	229	552.82
297	230	951.35
297	231	72.71
297	232	608.82
297	233	538.91
297	234	777.48
297	235	317.85
297	236	696.85
297	237	532.74
297	238	656.73
297	239	408.45
297	240	863.1
297	241	314.63
297	242	274.28
297	243	856.52
297	244	697.02
297	245	605.74
297	246	329.03
297	247	624.06
297	248	128.57
297	249	412.13
297	250	153.58
297	251	565.85
297	252	696.02
297	253	687.92
297	254	551.95
297	255	320.64
297	256	494.55
297	257	301.41
297	258	550.44
297	259	595.44
297	260	279.74
297	261	665.73
297	262	210.72
297	263	702.79
297	264	291.99
297	265	382.5
297	266	340.22
297	267	445.84
297	268	776.39
297	269	131.86
297	270	122.14
297	271	795.44
297	272	482.57
297	273	481.51
297	274	176.11
297	275	453.06
297	276	584.34
297	277	480.18
297	278	843.52
297	279	854.56
297	280	285.05
297	281	309.9
297	282	691.35
297	283	258.03
297	284	761.91
297	285	632.5
297	286	556.19
297	287	671.7
297	288	858.24
297	289	872.0
297	290	331.47
297	291	97.64
297	292	426.28
297	293	500.76
297	294	178.87
297	295	566.38
297	296	607.98
297	298	796.64
297	299	364.6
297	300	525.25
297	301	662.82
297	302	330.52
297	303	213.58
297	304	545.58
297	305	562.17
297	306	837.77
297	307	521.44
297	308	826.87
297	309	637.86
297	310	173.42
297	311	549.24
297	312	876.88
297	313	582.42
297	314	458.88
297	315	683.61
297	316	704.42
297	317	762.18
297	318	108.5
297	319	552.8
297	320	631.34
297	321	57.53
297	322	458.2
297	323	858.16
297	324	253.37
297	325	333.36
297	326	128.12
297	327	525.1
297	328	693.09
297	329	543.96
297	330	399.21
297	331	935.38
297	332	529.27
297	333	332.63
297	334	178.85
297	335	470.74
297	336	647.06
297	337	220.4
297	338	439.83
297	339	464.37
297	340	822.69
297	341	694.25
297	342	936.39
297	343	762.24
297	344	507.04
297	345	526.46
297	346	993.89
297	347	583.71
297	348	858.39
297	349	549.67
297	350	593.41
297	351	467.83
297	352	336.12
297	353	287.7
297	354	346.22
297	355	134.72
297	356	908.74
297	357	747.47
297	358	387.37
297	359	773.04
297	360	356.81
297	361	465.7
297	362	576.4
297	363	566.93
297	364	396.01
297	365	499.5
297	366	767.83
297	367	337.67
297	368	188.67
297	369	907.97
297	370	130.38
297	371	245.64
297	372	280.74
297	373	395.11
297	374	453.91
297	375	519.6
297	376	117.36
297	377	228.67
297	378	104.14
297	379	974.23
297	380	320.79
297	381	841.81
297	382	360.11
297	383	635.99
297	384	801.89
297	385	392.61
297	386	144.42
297	387	427.33
297	388	182.39
297	389	900.78
297	390	504.45
297	391	738.71
297	392	709.43
297	393	418.89
297	394	551.28
297	395	798.7
297	396	628.2
297	397	607.16
297	398	863.13
297	399	445.09
297	400	855.62
298	1	351.95
298	2	529.74
298	3	823.59
298	4	368.68
298	5	717.17
298	6	177.62
298	7	236.66
298	8	597.94
298	9	320.13
298	10	871.67
298	11	588.24
298	12	884.37
298	13	60.49
298	14	775.1
298	15	160.29
298	16	923.15
298	17	128.97
298	18	795.43
298	19	55.82
298	20	605.64
298	21	152.52
298	22	494.48
298	23	420.13
298	24	89.17
298	25	602.73
298	26	115.18
298	27	853.78
298	28	740.65
298	29	622.18
298	30	194.87
298	31	889.17
298	32	496.11
298	33	819.0
298	34	309.94
298	35	340.05
298	36	322.72
298	37	725.03
298	38	500.75
298	39	240.9
298	40	553.45
298	41	486.68
298	42	64.57
298	43	898.54
298	44	548.59
298	45	341.22
298	46	959.02
298	47	300.79
298	48	355.1
298	49	235.8
298	50	733.05
298	51	362.24
298	52	783.62
298	53	635.21
298	54	284.41
298	55	573.6
298	56	329.93
298	57	607.98
298	58	228.29
298	59	512.44
298	60	501.68
298	61	800.09
298	62	456.43
298	63	836.21
298	64	190.66
298	65	555.23
298	66	512.78
298	67	159.05
298	68	313.82
298	69	217.2
298	70	875.86
298	71	478.35
298	72	259.87
298	73	672.93
298	74	779.57
298	75	722.35
298	76	247.48
298	77	283.34
298	78	995.91
298	79	476.64
298	80	701.7
298	81	868.86
298	82	668.3
298	83	695.91
298	84	569.11
298	85	666.16
298	86	985.34
298	87	405.01
298	88	382.16
298	89	165.98
298	90	415.67
298	91	640.84
298	92	433.85
298	93	776.17
298	94	835.36
298	95	634.25
298	96	561.38
298	97	709.55
298	98	103.24
298	99	673.91
298	100	559.3
298	101	350.01
298	102	442.47
298	103	568.48
298	104	648.46
298	105	784.04
298	106	668.16
298	107	136.89
298	108	516.12
298	109	565.15
298	110	435.11
298	111	629.27
298	112	578.16
298	113	392.0
298	114	529.72
298	115	239.09
298	116	744.61
298	117	137.86
298	118	147.52
298	119	326.72
298	120	166.85
298	121	437.54
298	122	546.88
298	123	311.4
298	124	372.77
298	125	853.38
298	126	868.42
298	127	434.8
298	128	560.83
298	129	158.34
298	130	382.09
298	131	911.44
298	132	655.47
298	133	451.57
298	134	869.41
298	135	777.68
298	136	186.87
298	137	268.77
298	138	928.11
298	139	528.7
298	140	825.47
298	141	755.33
298	142	421.53
298	143	684.83
298	144	941.87
298	145	548.68
298	146	903.54
298	147	500.1
298	148	476.57
298	149	649.31
298	150	884.67
298	151	159.38
298	152	765.21
298	153	434.54
298	154	292.17
298	155	224.95
298	156	618.0
298	157	388.05
298	158	394.03
298	159	653.41
298	160	167.56
298	161	354.36
298	162	491.99
298	163	641.78
298	164	92.95
298	165	367.99
298	166	597.52
298	167	97.81
298	168	573.38
298	169	353.85
298	170	797.91
298	171	831.66
298	172	890.46
298	173	73.73
298	174	574.99
298	175	569.37
298	176	799.31
298	177	913.97
298	178	290.81
298	179	578.04
298	180	707.76
298	181	537.23
298	182	839.6
298	183	973.75
298	184	314.74
298	185	412.17
298	186	125.54
298	187	426.49
298	188	867.78
298	189	869.73
298	190	658.97
298	191	422.45
298	192	695.04
298	193	645.0
298	194	778.63
298	195	712.64
298	196	137.48
298	197	627.71
298	198	973.45
298	199	272.11
298	200	563.18
298	201	335.3
298	202	216.52
298	203	396.64
298	204	647.34
298	205	182.78
298	206	331.8
298	207	844.96
298	208	971.41
298	209	577.8
298	210	635.59
298	211	248.89
298	212	685.45
298	213	283.47
298	214	241.82
298	215	555.51
298	216	184.26
298	217	835.02
298	218	821.63
298	219	775.84
298	220	746.24
298	221	875.09
298	222	226.54
298	223	763.27
298	224	538.31
298	225	493.24
298	226	676.51
298	227	560.02
298	228	696.63
298	229	561.03
298	230	283.65
298	231	756.67
298	232	419.67
298	233	827.7
298	234	227.39
298	235	829.28
298	236	266.14
298	237	372.28
298	238	345.42
298	239	519.86
298	240	66.74
298	241	847.12
298	242	892.05
298	243	455.14
298	244	371.59
298	245	562.42
298	246	544.65
298	247	173.63
298	248	769.84
298	249	443.63
298	250	727.16
298	251	362.18
298	252	397.13
298	253	339.8
298	254	486.97
298	255	748.65
298	256	328.06
298	257	509.12
298	258	363.65
298	259	555.42
298	260	724.7
298	261	478.77
298	262	842.85
298	263	307.92
298	264	599.41
298	265	594.86
298	266	778.46
298	267	891.57
298	268	130.27
298	269	729.08
298	270	676.49
298	271	330.06
298	272	650.14
298	273	340.16
298	274	626.19
298	275	360.46
298	276	329.79
298	277	1030.68
298	278	392.31
298	279	296.54
298	280	724.4
298	281	693.9
298	282	166.03
298	283	984.16
298	284	284.84
298	285	220.88
298	286	315.29
298	287	521.1
298	288	91.45
298	289	319.02
298	290	467.51
298	291	731.05
298	292	1075.55
298	293	452.62
298	294	873.61
298	295	247.09
298	296	744.62
298	297	796.64
298	299	532.25
298	300	333.9
298	301	146.16
298	302	1009.66
298	303	725.43
298	304	251.43
298	305	799.66
298	306	129.65
298	307	384.97
298	308	667.77
298	309	298.59
298	310	721.92
298	311	372.85
298	312	410.51
298	313	499.69
298	314	715.17
298	315	509.99
298	316	190.74
298	317	107.68
298	318	776.29
298	319	628.99
298	320	308.46
298	321	852.93
298	322	1063.51
298	323	251.84
298	324	849.86
298	325	1006.09
298	326	679.94
298	327	422.58
298	328	105.25
298	329	466.0
298	330	748.5
298	331	545.49
298	332	669.27
298	333	821.57
298	334	715.47
298	335	612.43
298	336	170.13
298	337	690.96
298	338	677.67
298	339	375.07
298	340	469.08
298	341	225.8
298	342	269.59
298	343	494.83
298	344	420.31
298	345	502.44
298	346	324.29
298	347	298.06
298	348	383.6
298	349	521.07
298	350	371.52
298	351	1074.29
298	352	490.45
298	353	806.93
298	354	520.94
298	355	766.89
298	356	472.1
298	357	226.55
298	358	426.37
298	359	636.47
298	360	515.62
298	361	867.58
298	362	485.45
298	363	542.0
298	364	888.1
298	365	763.91
298	366	592.09
298	367	470.28
298	368	611.17
298	369	644.56
298	370	713.8
298	371	551.48
298	372	999.79
298	373	854.79
298	374	1087.74
298	375	449.61
298	376	904.45
298	377	735.26
298	378	740.16
298	379	333.73
298	380	650.6
298	381	540.87
298	382	666.55
298	383	442.33
298	384	20.02
298	385	511.43
298	386	661.01
298	387	727.52
298	388	794.0
298	389	501.68
298	390	720.45
298	391	89.88
298	392	559.54
298	393	868.94
298	394	746.24
298	395	238.36
298	396	341.62
298	397	292.13
298	398	619.45
298	399	719.86
298	400	313.92
299	1	242.19
299	2	55.07
299	3	319.61
299	4	260.55
299	5	185.57
299	6	535.58
299	7	396.64
299	8	562.22
299	9	256.57
299	10	339.76
299	11	221.38
299	12	456.06
299	13	553.59
299	14	244.53
299	15	372.52
299	16	408.96
299	17	534.55
299	18	729.74
299	19	576.25
299	20	187.36
299	21	381.85
299	22	143.24
299	23	287.63
299	24	615.75
299	25	908.91
299	26	441.18
299	27	435.93
299	28	267.92
299	29	907.1
299	30	345.62
299	31	363.73
299	32	245.13
299	33	508.51
299	34	400.23
299	35	391.66
299	36	502.13
299	37	283.32
299	38	473.74
299	39	366.78
299	40	393.99
299	41	732.3
299	42	478.71
299	43	462.15
299	44	517.08
299	45	348.46
299	46	633.97
299	47	367.78
299	48	334.86
299	49	600.14
299	50	696.1
299	51	569.59
299	52	253.77
299	53	872.37
299	54	694.06
299	55	435.79
299	56	210.49
299	57	134.92
299	58	601.04
299	59	272.51
299	60	139.82
299	61	541.13
299	62	187.09
299	63	394.43
299	64	427.83
299	65	776.65
299	66	161.97
299	67	540.87
299	68	313.57
299	69	351.13
299	70	636.83
299	71	725.37
299	72	457.72
299	73	147.06
299	74	609.56
299	75	308.52
299	76	321.61
299	77	642.72
299	78	710.27
299	79	534.21
299	80	172.73
299	81	617.82
299	82	249.06
299	83	672.56
299	84	803.74
299	85	832.63
299	86	636.94
299	87	755.7
299	88	622.73
299	89	639.01
299	90	529.86
299	91	597.79
299	92	113.69
299	93	256.75
299	94	589.15
299	95	881.72
299	96	84.77
299	97	551.57
299	98	615.9
299	99	322.29
299	100	188.51
299	101	265.53
299	102	613.01
299	103	69.58
299	104	320.46
299	105	459.48
299	106	216.7
299	107	449.2
299	108	75.86
299	109	391.39
299	110	120.4
299	111	283.82
299	112	332.48
299	113	211.91
299	114	714.92
299	115	319.32
299	116	285.07
299	117	483.5
299	118	409.55
299	119	544.11
299	120	401.75
299	121	493.11
299	122	59.97
299	123	367.53
299	124	326.18
299	125	325.6
299	126	456.35
299	127	694.41
299	128	514.86
299	129	416.82
299	130	190.8
299	131	501.47
299	132	244.4
299	133	355.03
299	134	682.6
299	135	251.99
299	136	611.93
299	137	264.52
299	138	611.47
299	139	31.81
299	140	667.03
299	141	224.32
299	142	214.62
299	143	362.95
299	144	654.92
299	145	551.87
299	146	371.43
299	147	207.05
299	148	102.57
299	149	594.27
299	150	560.59
299	151	520.57
299	152	754.47
299	153	709.3
299	154	490.05
299	155	550.96
299	156	763.79
299	157	145.03
299	158	171.0
299	159	830.78
299	160	455.74
299	161	374.12
299	162	610.01
299	163	948.66
299	164	510.35
299	165	549.22
299	166	211.11
299	167	461.51
299	168	421.28
299	169	302.52
299	170	403.98
299	171	487.05
299	172	703.35
299	173	536.4
299	174	861.83
299	175	589.15
299	176	327.9
299	177	621.76
299	178	479.73
299	179	101.17
299	180	740.65
299	181	543.51
299	182	743.69
299	183	621.32
299	184	486.16
299	185	677.43
299	186	520.05
299	187	780.91
299	188	710.07
299	189	337.6
299	190	853.1
299	191	366.72
299	192	792.94
299	193	548.07
299	194	484.41
299	195	219.63
299	196	445.14
299	197	890.53
299	198	685.74
299	199	639.65
299	200	878.13
299	201	260.36
299	202	492.58
299	203	179.02
299	204	713.8
299	205	566.3
299	206	365.68
299	207	341.78
299	208	696.58
299	209	105.99
299	210	693.13
299	211	585.61
299	212	157.45
299	213	603.74
299	214	462.48
299	215	161.05
299	216	442.16
299	217	712.48
299	218	409.57
299	219	595.74
299	220	343.22
299	221	383.33
299	222	333.61
299	223	268.97
299	224	260.44
299	225	645.56
299	226	145.45
299	227	148.21
299	228	167.0
299	229	597.18
299	230	614.48
299	231	369.23
299	232	560.77
299	233	734.96
299	234	611.19
299	235	585.73
299	236	556.58
299	237	451.54
299	238	561.91
299	239	438.29
299	240	596.48
299	241	593.67
299	242	364.18
299	243	777.68
299	244	612.24
299	245	258.11
299	246	374.77
299	247	387.2
299	248	420.41
299	249	365.79
299	250	233.75
299	251	214.93
299	252	624.72
299	253	331.55
299	254	189.35
299	255	217.0
299	256	351.41
299	257	129.74
299	258	465.15
299	259	628.32
299	260	193.37
299	261	642.79
299	262	323.75
299	263	584.12
299	264	393.56
299	265	80.01
299	266	248.05
299	267	704.47
299	268	566.6
299	269	246.68
299	270	287.69
299	271	440.15
299	272	193.84
299	273	196.08
299	274	209.25
299	275	185.31
299	276	240.67
299	277	790.91
299	278	739.15
299	279	506.53
299	280	192.69
299	281	161.73
299	282	494.85
299	283	616.81
299	284	624.7
299	285	457.79
299	286	433.41
299	287	670.04
299	288	566.82
299	289	726.78
299	290	232.87
299	291	358.41
299	292	770.12
299	293	137.02
299	294	519.17
299	295	377.94
299	296	740.12
299	297	364.6
299	298	532.25
299	300	202.66
299	301	386.11
299	302	678.78
299	303	443.26
299	304	321.68
299	305	736.55
299	306	617.98
299	307	172.4
299	308	856.31
299	309	515.86
299	310	409.77
299	311	198.04
299	312	771.83
299	313	585.24
299	314	227.48
299	315	673.58
299	316	385.65
299	317	542.75
299	318	412.63
299	319	636.93
299	320	286.05
299	321	418.77
299	322	788.6
299	323	519.12
299	324	554.91
299	325	679.6
299	326	240.17
299	327	164.19
299	328	446.27
299	329	179.56
299	330	231.51
299	331	874.43
299	332	239.66
299	333	591.2
299	334	407.87
299	335	562.45
299	336	436.05
299	337	176.27
299	338	579.87
299	339	157.74
299	340	759.47
299	341	365.19
299	342	600.86
299	343	726.62
299	344	148.92
299	345	165.73
299	346	653.66
299	347	454.36
299	348	746.12
299	349	570.27
299	350	236.52
299	351	799.3
299	352	309.81
299	353	275.27
299	354	34.26
299	355	422.06
299	356	822.5
299	357	584.2
299	358	139.94
299	359	803.49
299	360	28.08
299	361	355.3
299	362	213.87
299	363	215.4
299	364	669.46
299	365	673.79
299	366	778.22
299	367	137.63
299	368	207.67
299	369	901.32
299	370	366.06
299	371	222.0
299	372	638.6
299	373	328.22
299	374	794.12
299	375	495.59
299	376	480.95
299	377	212.26
299	378	269.47
299	379	629.34
299	380	466.7
299	381	807.07
299	382	141.92
299	383	597.94
299	384	544.46
299	385	28.72
299	386	297.62
299	387	223.0
299	388	281.18
299	389	830.52
299	390	256.66
299	391	452.48
299	392	718.91
299	393	345.37
299	394	700.83
299	395	634.05
299	396	274.72
299	397	272.35
299	398	858.86
299	399	609.64
299	400	712.44
300	1	162.14
300	2	195.86
300	3	492.5
300	4	197.21
300	5	384.96
300	6	337.65
300	7	207.68
300	8	547.83
300	9	146.57
300	10	541.7
300	11	284.09
300	12	618.34
300	13	362.11
300	14	447.16
300	15	173.73
300	16	590.65
300	17	357.36
300	18	742.59
300	19	381.39
300	20	326.06
300	21	181.63
300	22	219.06
300	23	194.27
300	24	420.15
300	25	790.52
300	26	255.62
300	27	592.51
300	28	445.53
300	29	795.97
300	30	143.22
300	31	565.88
300	32	222.85
300	33	616.89
300	34	293.19
300	35	239.61
300	36	334.16
300	37	444.93
300	38	442.45
300	39	223.14
300	40	413.78
300	41	624.82
300	42	277.52
300	43	628.4
300	44	494.9
300	45	261.92
300	46	755.11
300	47	199.68
300	48	193.88
300	49	406.1
300	50	694.65
300	51	457.86
300	52	456.43
300	53	776.43
300	54	531.97
300	55	451.72
300	56	78.69
300	57	304.45
300	58	405.97
300	59	250.45
300	60	181.01
300	61	627.15
300	62	156.52
300	63	561.09
300	64	230.85
300	65	680.82
300	66	245.07
300	67	370.38
300	68	148.66
300	69	151.62
300	70	719.47
300	71	616.87
300	72	275.89
300	73	339.28
300	74	659.47
300	75	456.46
300	76	125.14
300	77	490.98
300	78	816.82
300	79	475.64
300	80	375.21
300	81	704.84
300	82	395.35
300	83	663.62
300	84	704.96
300	85	760.21
300	86	768.62
300	87	615.06
300	88	506.56
300	89	457.17
300	90	447.12
300	91	590.49
300	92	129.61
300	93	442.48
300	94	672.33
300	95	782.58
300	96	250.78
300	97	591.29
300	98	413.74
300	99	436.92
300	100	248.92
300	101	121.0
300	102	520.74
300	103	251.21
300	104	421.54
300	105	571.56
300	106	379.46
300	107	247.21
300	108	207.6
300	109	418.29
300	110	102.94
300	111	390.2
300	112	388.31
300	113	107.59
300	114	627.55
300	115	158.93
300	116	423.15
300	117	309.41
300	118	206.93
300	119	372.66
300	120	227.5
300	121	428.16
300	122	213.02
300	123	204.0
300	124	196.02
300	125	528.12
300	126	610.93
300	127	579.04
300	128	498.91
300	129	242.45
300	130	75.58
300	131	656.64
300	132	343.79
300	133	330.97
300	134	744.58
300	135	443.81
300	136	411.99
300	137	80.96
300	138	727.92
300	139	195.49
300	140	715.67
300	141	426.9
300	142	139.98
300	143	465.53
300	144	759.87
300	145	519.18
300	146	571.53
300	147	261.04
300	148	145.59
300	149	591.83
300	150	678.18
300	151	321.15
300	152	746.18
300	153	590.06
300	154	314.85
300	155	397.28
300	156	694.73
300	157	72.17
300	158	74.58
300	159	754.24
300	160	256.67
300	161	292.46
300	162	537.42
300	163	831.55
300	164	326.0
300	165	443.75
300	166	332.21
300	167	274.46
300	168	442.08
300	169	226.68
300	170	547.31
300	171	610.59
300	172	766.57
300	173	348.06
300	174	748.0
300	175	554.02
300	176	506.92
300	177	727.61
300	178	356.67
300	179	269.67
300	180	713.8
300	181	508.34
300	182	770.06
300	183	754.27
300	184	317.45
300	185	558.62
300	186	342.72
300	187	640.52
300	188	760.9
300	189	539.21
300	190	771.66
300	191	258.05
300	192	744.02
300	193	559.45
300	194	583.35
300	195	382.2
300	196	243.07
300	197	786.39
300	198	792.28
300	199	485.27
300	200	755.45
300	201	167.03
300	202	341.9
300	203	142.59
300	204	671.59
300	205	399.26
300	206	211.39
300	207	514.23
300	208	797.88
300	209	246.07
300	210	652.79
300	211	434.01
300	212	352.03
300	213	416.82
300	214	322.39
300	215	278.14
300	216	280.97
300	217	748.33
300	218	562.23
300	219	649.2
300	220	487.66
300	221	573.09
300	222	170.36
300	223	457.67
300	224	262.97
300	225	563.86
300	226	348.1
300	227	275.53
300	228	369.59
300	229	556.12
300	230	426.56
300	231	507.17
300	232	472.46
300	233	759.49
300	234	449.48
300	235	667.48
300	236	414.64
300	237	366.66
300	238	445.7
300	239	426.59
300	240	396.44
300	241	680.43
300	242	566.75
300	243	647.38
300	244	494.76
300	245	279.68
300	246	396.4
300	247	211.85
300	248	542.26
300	249	334.58
300	250	421.04
300	251	75.55
300	252	513.28
300	253	182.18
300	254	186.38
300	255	416.36
300	256	256.98
300	257	225.12
300	258	374.03
300	259	575.71
300	260	395.91
300	261	556.4
300	262	523.94
300	263	450.98
300	264	437.88
300	265	261.0
300	266	445.34
300	267	767.74
300	268	387.17
300	269	428.6
300	270	419.88
300	271	280.36
300	272	325.29
300	273	64.65
300	274	349.93
300	275	92.96
300	276	70.73
300	277	880.57
300	278	598.69
300	279	331.18
300	280	395.06
300	281	362.65
300	282	328.63
300	283	756.3
300	284	476.87
300	285	310.15
300	286	325.78
300	287	592.09
300	288	364.18
300	289	567.14
300	290	253.07
300	291	487.79
300	292	887.19
300	293	128.87
300	294	649.02
300	295	239.14
300	296	728.35
300	297	525.25
300	298	333.9
300	299	202.66
300	301	189.34
300	302	804.08
300	303	532.94
300	304	172.95
300	305	748.74
300	306	431.55
300	307	62.32
300	308	777.08
300	309	390.85
300	310	511.73
300	311	70.28
300	312	628.76
300	313	522.45
300	314	385.82
300	315	590.49
300	316	185.42
300	317	360.52
300	318	541.17
300	319	611.8
300	320	112.98
300	321	582.59
300	322	893.18
300	323	332.93
300	324	658.65
300	325	803.0
300	326	397.8
300	327	107.04
300	328	258.41
300	329	161.96
300	330	414.92
300	331	746.86
300	332	352.82
300	333	667.25
300	334	507.31
300	335	554.38
300	336	269.22
300	337	373.02
300	338	594.91
300	339	61.31
300	340	638.67
300	341	169.99
300	342	411.83
300	343	623.52
300	344	95.63
300	345	190.65
300	346	468.72
300	347	337.06
300	348	601.2
300	349	520.44
300	350	109.85
300	351	904.25
300	352	321.58
300	353	477.53
300	354	198.58
300	355	541.7
300	356	685.5
300	357	426.46
300	358	143.26
300	359	729.13
300	360	191.0
300	361	535.19
300	362	197.25
300	363	244.91
300	364	744.74
300	365	693.25
300	366	695.22
300	367	192.6
300	368	339.47
300	369	799.81
300	370	482.81
300	371	306.86
300	372	776.02
300	373	520.91
300	374	906.85
300	375	435.32
300	376	641.76
300	377	413.11
300	378	446.06
300	379	449.22
300	380	509.86
300	381	697.45
300	382	332.81
300	383	509.36
300	384	347.71
300	385	179.29
300	386	416.23
300	387	395.34
300	388	478.63
300	389	700.99
300	390	396.93
300	391	250.95
300	392	641.39
300	393	535.1
300	394	703.26
300	395	471.34
300	396	124.34
300	397	82.63
300	398	761.45
300	399	632.88
300	400	554.67
301	1	221.48
301	2	384.95
301	3	681.38
301	4	245.37
301	5	571.14
301	6	214.2
301	7	167.38
301	8	536.47
301	9	188.63
301	10	725.52
